TransactionID,date,time,CustomerID,AccountType,TransactionType,amount,merchant,country,Counterparty,Channel,timestamp,transaction_id,risk_score,risk_level,risk_flags,risk_details,flagged_for_review,austrac_reporting_required
T00930,2025-06-20,02:49:31,C9567,Business,Cash Deposit,21112.05,Westpac,UAE,Person_4467,Third Party,2025-06-20 02:49:31,TX_000629,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 02:00 (High-risk hours: 12am-5am)', 'International transaction: UAE']",False,False
T00409,2025-06-25,02:20:31,C3325,Business,Crypto Purchase,9766.44,PayQuick Offshore,Hong Kong,Entity_4170,Mobile App,2025-06-25 02:20:31,TX_000630,65.0,VERY_HIGH,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION', 'POTENTIAL_STRUCTURING']","['Transaction at 02:00 (High-risk hours: 12am-5am)', 'International transaction: Hong Kong', 'Amount $9,766.44 is 2.3% below AUSTRAC threshold ($10,000)']",True,True
T00127,2025-02-14,05:15:08,C8078,Business,Cash Deposit,2372.91,Apple Store,United States,Entity_3634,Branch,2025-02-14 05:15:08,TX_000631,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United States'],False,False
T00341,2025-09-01,23:27:46,C3581,Business,Cash Deposit,9442.76,Coles,Hong Kong,Person_4051,Branch,2025-09-01 23:27:46,TX_000632,55.0,HIGH,"['UNUSUAL_HOURS', 'INTERNATIONAL_TRANSACTION', 'POTENTIAL_STRUCTURING']","['Transaction at 23:00 (Late evening hours)', 'International transaction: Hong Kong', 'Amount $9,442.76 is 5.6% below AUSTRAC threshold ($10,000)']",True,False
T00507,2025-06-16,00:09:54,C9188,Investment,ATM Withdrawal,21925.3,Bunnings,China,Company_7349,ATM,2025-06-16 00:09:54,TX_000633,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 00:00 (High-risk hours: 12am-5am)', 'International transaction: China']",False,False
T00812,2025-04-22,04:26:45,C8044,Investment,Cash Deposit,6891.67,David Jones,United Kingdom,Entity_7406,Third Party,2025-04-22 04:26:45,TX_000634,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 04:00 (High-risk hours: 12am-5am)', 'International transaction: United Kingdom']",False,False
T00054,2025-07-30,20:55:35,C4748,Savings,Online Payment,21584.43,Target,Singapore,Company_1392,Mobile App,2025-07-30 20:55:35,TX_000635,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Singapore'],False,False
T00370,2025-09-20,13:34:37,C9960,Investment,Online Payment,16002.07,Domain,Hong Kong,Entity_9774,Branch,2025-09-20 13:34:37,TX_000636,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Hong Kong'],False,False
T00696,2025-08-26,18:16:37,C5473,Business,ATM Withdrawal,19979.64,eBay,Hong Kong,Person_7327,ATM,2025-08-26 18:16:37,TX_000637,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Hong Kong'],False,False
T00176,2025-08-24,21:27:46,C1459,Investment,ATM Withdrawal,18532.18,Uber,China,Entity_6888,Branch,2025-08-24 21:27:46,TX_000638,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: China'],False,False
T00834,2025-07-28,02:29:46,C9734,Business,Crypto Purchase,14777.09,Caltex,United Kingdom,Company_4312,Mobile App,2025-07-28 02:29:46,TX_000639,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 02:00 (High-risk hours: 12am-5am)', 'International transaction: United Kingdom']",False,False
T00618,2025-09-15,19:45:15,C5021,Investment,ATM Withdrawal,508.85,Aldi Australia,Hong Kong,Person_9651,Branch,2025-09-15 19:45:15,TX_000640,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Hong Kong'],False,False
T00046,2025-10-07,16:53:21,C5569,Checking,Cash Deposit,1910.04,Coles,Hong Kong,Entity_9575,Online,2025-10-07 16:53:21,TX_000641,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Hong Kong'],False,False
T00237,2025-06-15,01:56:32,C3165,Investment,Cash Deposit,20033.68,Optus,UAE,Person_3268,Mobile App,2025-06-15 01:56:32,TX_000642,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 01:00 (High-risk hours: 12am-5am)', 'International transaction: UAE']",False,False
T00675,2025-01-07,05:04:55,C5573,Business,Cash Deposit,4855.35,Telstra,United Kingdom,Entity_6022,ATM,2025-01-07 05:04:55,TX_000643,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United Kingdom'],False,False
T00916,2025-02-28,20:13:16,C5836,Savings,Cash Deposit,8163.49,Amazon,Singapore,Entity_3343,Branch,2025-02-28 20:13:16,TX_000644,40.0,HIGH,"['INTERNATIONAL_TRANSACTION', 'POTENTIAL_STRUCTURING']","['International transaction: Singapore', 'Amount $8,163.49 is 18.4% below AUSTRAC threshold ($10,000)']",True,False
T00083,2025-02-12,04:49:58,C7100,Business,Cash Deposit,6839.7,Harvey Norman,Australia,Company_8034,Third Party,2025-02-12 04:49:58,TX_000645,25.0,MEDIUM,['LATE_NIGHT_TRANSACTION'],['Transaction at 04:00 (High-risk hours: 12am-5am)'],False,False
T00961,2025-06-08,14:55:39,C9120,Savings,Online Payment,21621.99,Google Play,Hong Kong,Person_6533,Branch,2025-06-08 14:55:39,TX_000646,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Hong Kong'],False,False
T00137,2025-09-21,10:12:20,C7247,Checking,Wire Transfer,279.47,Bunnings,Australia,Person_3175,ATM,2025-09-21 10:12:20,TX_000647,0.0,LOW,[],[],False,False
T00007,2025-01-24,00:35:38,C7846,Checking,ATM Withdrawal,17716.41,Apple Store,UAE,Entity_8425,Third Party,2025-01-24 00:35:38,TX_000648,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 00:00 (High-risk hours: 12am-5am)', 'International transaction: UAE']",False,False
T00068,2025-04-08,03:56:11,C6260,Investment,Crypto Purchase,15928.44,ALDI,China,Company_7176,Online,2025-04-08 03:56:11,TX_000649,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 03:00 (High-risk hours: 12am-5am)', 'International transaction: China']",False,False
T00301,2025-03-13,16:01:28,C3503,Business,Crypto Purchase,12341.0,Woolworths,UAE,Entity_5398,Third Party,2025-03-13 16:01:28,TX_000650,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: UAE'],False,False
T00449,2025-08-05,22:16:28,C5265,Investment,Crypto Purchase,21644.4,Apple Store,Hong Kong,Entity_6685,Third Party,2025-08-05 22:16:28,TX_000651,25.0,MEDIUM,"['UNUSUAL_HOURS', 'INTERNATIONAL_TRANSACTION']","['Transaction at 22:00 (Late evening hours)', 'International transaction: Hong Kong']",False,False
T00284,2025-06-07,03:07:43,C3476,Checking,Crypto Purchase,24217.87,IKEA,Australia,Entity_2005,Mobile App,2025-06-07 03:07:43,TX_000652,25.0,MEDIUM,['LATE_NIGHT_TRANSACTION'],['Transaction at 03:00 (High-risk hours: 12am-5am)'],False,False
T00025,2025-04-13,03:34:44,C6583,Checking,Crypto Purchase,448.36,ALDI,UAE,Person_8086,Mobile App,2025-04-13 03:34:44,TX_000653,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 03:00 (High-risk hours: 12am-5am)', 'International transaction: UAE']",False,False
T00743,2025-03-18,00:43:38,C5793,Savings,Cash Deposit,8259.83,Afterpay,Singapore,Person_6898,Third Party,2025-03-18 00:43:38,TX_000654,65.0,VERY_HIGH,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION', 'POTENTIAL_STRUCTURING']","['Transaction at 00:00 (High-risk hours: 12am-5am)', 'International transaction: Singapore', 'Amount $8,259.83 is 17.4% below AUSTRAC threshold ($10,000)']",True,True
T00610,2025-05-07,16:30:14,C4965,Checking,Cash Deposit,10659.08,Myer,United Kingdom,Person_3424,Mobile App,2025-05-07 16:30:14,TX_000655,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United Kingdom'],False,False
T00949,2025-03-26,23:27:18,C6964,Business,Crypto Purchase,9674.68,ShadySales Pty,Singapore,Person_5199,Branch,2025-03-26 23:27:18,TX_000656,55.0,HIGH,"['UNUSUAL_HOURS', 'INTERNATIONAL_TRANSACTION', 'POTENTIAL_STRUCTURING']","['Transaction at 23:00 (Late evening hours)', 'International transaction: Singapore', 'Amount $9,674.68 is 3.3% below AUSTRAC threshold ($10,000)']",True,False
T00672,2025-06-26,01:55:03,C9112,Checking,Wire Transfer,14220.23,Harvey Norman,United States,Company_3583,Third Party,2025-06-26 01:55:03,TX_000657,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 01:00 (High-risk hours: 12am-5am)', 'International transaction: United States']",False,False
T00803,2025-05-27,03:41:35,C4957,Investment,Cash Deposit,20656.72,ALDI,Hong Kong,Person_3650,Third Party,2025-05-27 03:41:35,TX_000658,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 03:00 (High-risk hours: 12am-5am)', 'International transaction: Hong Kong']",False,False
T00079,2025-05-27,20:38:15,C1753,Investment,Cash Deposit,10441.92,Caltex,China,Entity_6553,Branch,2025-05-27 20:38:15,TX_000659,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: China'],False,False
T00266,2025-05-26,01:22:03,C7754,Savings,Online Payment,12656.05,ALDI,United Kingdom,Entity_4919,ATM,2025-05-26 01:22:03,TX_000660,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 01:00 (High-risk hours: 12am-5am)', 'International transaction: United Kingdom']",False,False
T00738,2025-08-15,11:12:29,C2489,Business,Wire Transfer,2332.6,ANZ,Singapore,Person_1663,ATM,2025-08-15 11:12:29,TX_000661,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Singapore'],False,False
T00772,2025-04-21,07:02:56,C7863,Savings,Online Payment,12711.32,eBay,United Kingdom,Company_1377,Third Party,2025-04-21 07:02:56,TX_000662,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United Kingdom'],False,False
T00821,2025-07-10,23:12:02,C3025,Savings,ATM Withdrawal,2324.55,Bunnings,UAE,Person_7224,Branch,2025-07-10 23:12:02,TX_000663,25.0,MEDIUM,"['UNUSUAL_HOURS', 'INTERNATIONAL_TRANSACTION']","['Transaction at 23:00 (Late evening hours)', 'International transaction: UAE']",False,False
T00742,2025-09-07,04:20:40,C9496,Savings,ATM Withdrawal,21560.08,JB Hi-Fi,Singapore,Entity_8909,Branch,2025-09-07 04:20:40,TX_000664,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 04:00 (High-risk hours: 12am-5am)', 'International transaction: Singapore']",False,False
T00413,2025-09-05,10:13:39,C5049,Business,Wire Transfer,9254.4,IKEA,Australia,Entity_4684,Branch,2025-09-05 10:13:39,TX_000665,30.0,MEDIUM,['POTENTIAL_STRUCTURING'],"['Amount $9,254.40 is 7.5% below AUSTRAC threshold ($10,000)']",False,False
T00258,2025-07-19,06:07:26,C5134,Investment,Crypto Purchase,24763.1,Woolworths,China,Company_7719,Branch,2025-07-19 06:07:26,TX_000666,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: China'],False,False
T00508,2025-04-08,09:11:21,C5147,Checking,Cash Deposit,2617.75,Kmart,Singapore,Entity_6152,Online,2025-04-08 09:11:21,TX_000667,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Singapore'],False,False
T00864,2025-07-25,15:08:54,C2293,Investment,Crypto Purchase,17866.47,ANZ,Australia,Entity_6953,Branch,2025-07-25 15:08:54,TX_000668,0.0,LOW,[],[],False,False
T00818,2025-03-03,01:20:36,C2631,Business,Online Payment,21615.74,IAG Insurance,Australia,Company_3818,ATM,2025-03-03 01:20:36,TX_000669,25.0,MEDIUM,['LATE_NIGHT_TRANSACTION'],['Transaction at 01:00 (High-risk hours: 12am-5am)'],False,False
T00882,2025-03-21,07:26:20,C7299,Savings,Wire Transfer,13584.84,PayPal,Australia,Company_7987,Online,2025-03-21 07:26:20,TX_000670,0.0,LOW,[],[],False,False
T00934,2025-01-28,11:20:47,C5111,Checking,ATM Withdrawal,6780.25,Bunnings,Hong Kong,Person_8112,Third Party,2025-01-28 11:20:47,TX_000671,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Hong Kong'],False,False
T00870,2025-03-27,22:10:13,C9745,Checking,Wire Transfer,1066.81,ZipPay,United Kingdom,Company_3549,Online,2025-03-27 22:10:13,TX_000672,25.0,MEDIUM,"['UNUSUAL_HOURS', 'INTERNATIONAL_TRANSACTION']","['Transaction at 22:00 (Late evening hours)', 'International transaction: United Kingdom']",False,False
T00352,2025-07-15,22:36:31,C4214,Savings,Crypto Purchase,22833.49,IKEA,UAE,Person_2657,Online,2025-07-15 22:36:31,TX_000673,25.0,MEDIUM,"['UNUSUAL_HOURS', 'INTERNATIONAL_TRANSACTION']","['Transaction at 22:00 (Late evening hours)', 'International transaction: UAE']",False,False
T00481,2025-04-06,03:25:05,C1055,Business,ATM Withdrawal,18775.02,Aldi Australia,United Kingdom,Company_6954,ATM,2025-04-06 03:25:05,TX_000674,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 03:00 (High-risk hours: 12am-5am)', 'International transaction: United Kingdom']",False,False
T00837,2025-05-07,21:51:35,C2192,Business,Crypto Purchase,1857.55,Qantas,Hong Kong,Person_9357,Online,2025-05-07 21:51:35,TX_000675,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Hong Kong'],False,False
T00937,2025-03-12,18:31:19,C4090,Savings,ATM Withdrawal,16018.07,Commonwealth Bank,UAE,Company_3176,Mobile App,2025-03-12 18:31:19,TX_000676,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: UAE'],False,False
T00134,2025-05-21,23:16:55,C4231,Investment,ATM Withdrawal,21280.66,NAB,UAE,Person_7622,Online,2025-05-21 23:16:55,TX_000677,25.0,MEDIUM,"['UNUSUAL_HOURS', 'INTERNATIONAL_TRANSACTION']","['Transaction at 23:00 (Late evening hours)', 'International transaction: UAE']",False,False
T00309,2025-03-06,20:28:55,C2067,Investment,Crypto Purchase,13232.83,Amazon,Hong Kong,Entity_3388,Branch,2025-03-06 20:28:55,TX_000678,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Hong Kong'],False,False
T00414,2025-02-17,21:45:27,C1097,Investment,Wire Transfer,18026.88,Optus,Singapore,Person_9939,Branch,2025-02-17 21:45:27,TX_000679,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Singapore'],False,False
T00965,2025-10-12,21:31:16,C4799,Checking,Wire Transfer,23524.84,IKEA,United Kingdom,Entity_2987,ATM,2025-10-12 21:31:16,TX_000680,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United Kingdom'],False,False
T00793,2025-03-17,02:32:52,C3070,Business,Cash Deposit,16206.96,IKEA,United States,Entity_7375,Mobile App,2025-03-17 02:32:52,TX_000681,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 02:00 (High-risk hours: 12am-5am)', 'International transaction: United States']",False,False
T00596,2025-07-16,14:17:55,C5734,Checking,Online Payment,4576.81,Coles,Hong Kong,Company_1839,Branch,2025-07-16 14:17:55,TX_000682,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Hong Kong'],False,False
T00732,2025-05-09,13:52:47,C6504,Checking,Cash Deposit,18968.05,Target,UAE,Entity_4393,Mobile App,2025-05-09 13:52:47,TX_000683,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: UAE'],False,False
T00108,2025-09-30,22:18:19,C6827,Investment,Crypto Purchase,24586.41,ALDI,UAE,Entity_6020,Third Party,2025-09-30 22:18:19,TX_000684,25.0,MEDIUM,"['UNUSUAL_HOURS', 'INTERNATIONAL_TRANSACTION']","['Transaction at 22:00 (Late evening hours)', 'International transaction: UAE']",False,False
T00148,2025-02-21,23:45:13,C8946,Business,Wire Transfer,2387.19,Target,United States,Company_7576,ATM,2025-02-21 23:45:13,TX_000685,25.0,MEDIUM,"['UNUSUAL_HOURS', 'INTERNATIONAL_TRANSACTION']","['Transaction at 23:00 (Late evening hours)', 'International transaction: United States']",False,False
T00981,2025-09-09,15:36:54,C8039,Savings,Cash Deposit,193.68,Myer,United Kingdom,Company_4429,Mobile App,2025-09-09 15:36:54,TX_000686,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United Kingdom'],False,False
T00020,2025-08-05,07:29:19,C3088,Checking,Online Payment,1208.94,ALDI,United Kingdom,Person_9211,Online,2025-08-05 07:29:19,TX_000687,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United Kingdom'],False,False
T00230,2025-10-11,10:59:39,C9459,Investment,Crypto Purchase,9396.58,PayPal,United Kingdom,Company_2088,Mobile App,2025-10-11 10:59:39,TX_000688,40.0,HIGH,"['INTERNATIONAL_TRANSACTION', 'POTENTIAL_STRUCTURING']","['International transaction: United Kingdom', 'Amount $9,396.58 is 6.0% below AUSTRAC threshold ($10,000)']",True,False
T00495,2025-05-27,22:11:43,C6594,Savings,ATM Withdrawal,5764.18,Domain,China,Company_2594,ATM,2025-05-27 22:11:43,TX_000689,25.0,MEDIUM,"['UNUSUAL_HOURS', 'INTERNATIONAL_TRANSACTION']","['Transaction at 22:00 (Late evening hours)', 'International transaction: China']",False,False
T00720,2025-09-02,12:30:52,C2952,Checking,ATM Withdrawal,5830.21,BP Australia,UAE,Person_6531,Online,2025-09-02 12:30:52,TX_000690,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: UAE'],False,False
T00219,2025-06-28,10:15:46,C2871,Checking,Cash Deposit,3048.11,Target,UAE,Company_1164,Third Party,2025-06-28 10:15:46,TX_000691,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: UAE'],False,False
T00295,2025-01-23,22:42:17,C7198,Business,Cash Deposit,24650.73,Aldi Australia,Hong Kong,Company_5289,Third Party,2025-01-23 22:42:17,TX_000692,25.0,MEDIUM,"['UNUSUAL_HOURS', 'INTERNATIONAL_TRANSACTION']","['Transaction at 22:00 (Late evening hours)', 'International transaction: Hong Kong']",False,False
T00439,2025-09-08,17:19:05,C2687,Checking,Online Payment,2589.47,NAB,China,Company_7943,Third Party,2025-09-08 17:19:05,TX_000693,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: China'],False,False
T00996,2025-02-23,13:55:05,C8664,Savings,ATM Withdrawal,13189.26,eBay,United Kingdom,Entity_1851,Branch,2025-02-23 13:55:05,TX_000694,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: United Kingdom'],False,False
T00779,2025-03-12,01:01:06,C4160,Checking,Wire Transfer,7119.41,Uber,China,Company_5897,ATM,2025-03-12 01:01:06,TX_000695,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 01:00 (High-risk hours: 12am-5am)', 'International transaction: China']",False,False
T00166,2025-07-23,19:05:20,C2379,Checking,Wire Transfer,21332.59,Domain,China,Entity_5775,ATM,2025-07-23 19:05:20,TX_000696,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: China'],False,False
T00586,2025-07-17,22:02:18,C2518,Checking,Cash Deposit,5992.66,Seek,China,Entity_1768,Branch,2025-07-17 22:02:18,TX_000697,25.0,MEDIUM,"['UNUSUAL_HOURS', 'INTERNATIONAL_TRANSACTION']","['Transaction at 22:00 (Late evening hours)', 'International transaction: China']",False,False
T00636,2025-03-31,02:27:21,C8750,Investment,Crypto Purchase,9762.93,PayPal,Hong Kong,Company_7049,Online,2025-03-31 02:27:21,TX_000698,65.0,VERY_HIGH,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION', 'POTENTIAL_STRUCTURING']","['Transaction at 02:00 (High-risk hours: 12am-5am)', 'International transaction: Hong Kong', 'Amount $9,762.93 is 2.4% below AUSTRAC threshold ($10,000)']",True,True
T00781,2025-03-05,04:24:50,C3442,Checking,Crypto Purchase,21011.03,NAB,United Kingdom,Person_4104,Branch,2025-03-05 04:24:50,TX_000699,35.0,MEDIUM,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION']","['Transaction at 04:00 (High-risk hours: 12am-5am)', 'International transaction: United Kingdom']",False,False
T00208,2025-05-16,11:49:58,C2965,Business,Crypto Purchase,10736.45,Myer,Singapore,Company_4821,Third Party,2025-05-16 11:49:58,TX_000700,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Singapore'],False,False
T00345,2025-08-29,12:43:44,C2099,Checking,Cash Deposit,24249.36,Caltex,Australia,Entity_3024,Online,2025-08-29 12:43:44,TX_000701,0.0,LOW,[],[],False,False
T00098,2025-06-12,16:49:41,C9020,Savings,Online Payment,15258.63,PayPal,Hong Kong,Person_5011,Third Party,2025-06-12 16:49:41,TX_000702,10.0,LOW,['INTERNATIONAL_TRANSACTION'],['International transaction: Hong Kong'],False,False
T00387,2025-06-04,10:32:48,C9523,Investment,Crypto Purchase,9763.91,UAE Trade Co,UAE,Entity_3398,Third Party,2025-06-04 10:32:48,TX_000703,40.0,HIGH,"['INTERNATIONAL_TRANSACTION', 'POTENTIAL_STRUCTURING']","['International transaction: UAE', 'Amount $9,763.91 is 2.4% below AUSTRAC threshold ($10,000)']",True,False
T00583,2025-04-24,11:45:47,C4228,Savings,Cash Deposit,14896.47,Seek,Australia,Company_3217,Third Party,2025-04-24 11:45:47,TX_000704,0.0,LOW,[],[],False,False
T00204,2025-01-18,03:43:56,C8552,Checking,Cash Deposit,9161.83,GoldenGate Exports,Singapore,Entity_5082,ATM,2025-01-18 03:43:56,TX_000705,65.0,VERY_HIGH,"['LATE_NIGHT_TRANSACTION', 'INTERNATIONAL_TRANSACTION', 'POTENTIAL_STRUCTURING']","['Transaction at 03:00 (High-risk hours: 12am-5am)', 'International transaction: Singapore', 'Amount $9,161.83 is 8.4% below AUSTRAC threshold ($10,000)']",True,True
